day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;489200;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;-6.0
-2;489200;STARFRUIT;4975;25;;;;;4982;25;;;;;4978.5;17494.0
-2;489300;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;-6.0
-2;489300;STARFRUIT;4976;26;;;;;4983;26;;;;;4979.5;13590.0
-2;489400;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-6.0
-2;489400;STARFRUIT;4976;1;4975;22;;;4982;23;;;;;4979.0;15896.0
-2;489500;AMETHYSTS;9998;7;9995;20;;;10005;20;;;;;10001.5;-6.0
-2;489500;STARFRUIT;4977;7;4976;20;;;4983;20;;;;;4980.0;13262.0
-2;489600;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;-6.0
-2;489600;STARFRUIT;4976;23;;;;;4983;23;;;;;4979.5;13426.0
-2;489700;AMETHYSTS;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;-6.0
-2;489700;STARFRUIT;4976;29;;;;;4982;1;4983;28;;;4979.0;14748.0
-2;489800;STARFRUIT;4976;23;;;;;4983;24;;;;;4979.5;14558.0
-2;489800;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;-6.0
-2;489900;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;-6.0
-2;489900;STARFRUIT;4976;21;;;;;4979;5;4983;21;;;4977.5;14386.0
-2;490000;STARFRUIT;4976;25;;;;;4981;1;4982;1;4983;24;4978.5;14876.0
-2;490000;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-4.0
-2;490100;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;-4.0
-2;490100;STARFRUIT;4975;20;;;;;4982;20;;;;;4978.5;17114.0
-2;490200;STARFRUIT;4975;26;;;;;4976;2;4982;26;;;4975.5;17658.0
-2;490200;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-4.0
-2;490300;AMETHYSTS;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;-4.0
-2;490300;STARFRUIT;4975;1;4974;28;;;4981;29;;;;;4978.0;19634.0
-2;490400;STARFRUIT;4974;20;;;;;4981;20;;;;;4977.5;19506.0
-2;490400;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;-4.0
-2;490500;AMETHYSTS;9998;4;9996;1;9995;24;10004;1;10005;24;;;10001.0;-8.0
-2;490500;STARFRUIT;4975;4;4974;25;;;4981;25;;;;;4978.0;21604.0
-2;490600;STARFRUIT;4974;21;;;;;4981;21;;;;;4977.5;21276.0
-2;490600;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;-8.0
-2;490700;AMETHYSTS;9998;6;9996;1;9995;29;10004;1;10005;29;;;10001.0;-8.0
-2;490700;STARFRUIT;4975;6;4974;30;;;4980;1;4981;29;;;4977.5;21946.0
-2;490800;STARFRUIT;4974;32;;;;;4981;32;;;;;4977.5;20484.0
-2;490800;AMETHYSTS;10002;4;9996;2;9995;30;10004;2;10005;30;;;10003.0;-8.0
-2;490900;AMETHYSTS;9998;9;9996;2;9995;30;10004;2;10005;30;;;10001.0;0.0
-2;490900;STARFRUIT;4975;9;4974;32;;;4981;32;;;;;4978.0;21706.0
-2;491000;STARFRUIT;4973;28;;;;;4978;2;4980;28;;;4975.5;23810.0
-2;491000;AMETHYSTS;9995;28;;;;;9998;1;10002;3;10005;28;9996.5;0.0
-2;491100;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;-2.0
-2;491100;STARFRUIT;4973;22;;;;;4976;1;4980;22;;;4974.5;25990.0
-2;491200;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-2.0
-2;491200;STARFRUIT;4973;24;;;;;4980;24;;;;;4976.5;25600.0
-2;491300;AMETHYSTS;9996;2;9995;21;;;10002;9;10004;2;10005;21;9999.0;0.0
-2;491300;STARFRUIT;4975;2;4974;21;;;4979;10;4981;23;;;4977.0;19548.0
-2;491400;AMETHYSTS;9995;24;;;;;10000;6;10005;24;;;9997.5;0.0
-2;491400;STARFRUIT;4974;24;;;;;4981;24;;;;;4977.5;21696.0
-2;491500;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;491500;STARFRUIT;4974;25;;;;;4980;1;4981;24;;;4977.0;22684.0
-2;491600;AMETHYSTS;10002;4;9995;22;;;10005;22;;;;;10003.5;0.0
-2;491600;STARFRUIT;4974;22;;;;;4981;22;;;;;4977.5;20334.0
-2;491700;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;491700;STARFRUIT;4975;2;4974;23;;;4981;25;;;;;4978.0;19356.0
-2;491800;AMETHYSTS;9998;8;9996;1;9995;20;10004;1;10005;20;;;10001.0;0.0
-2;491800;STARFRUIT;4976;8;4975;21;;;4982;21;;;;;4979.0;17428.0
-2;491900;STARFRUIT;4975;22;;;;;4982;22;;;;;4978.5;16990.0
-2;491900;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;492000;STARFRUIT;4975;28;;;;;4980;1;4982;28;;;4977.5;16280.0
-2;492000;AMETHYSTS;9996;2;9995;26;;;10002;1;10004;2;10005;26;9999.0;0.0
-2;492100;STARFRUIT;4975;20;;;;;4978;1;4982;20;;;4976.5;16240.0
-2;492100;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;492200;STARFRUIT;4975;23;;;;;4981;1;4982;22;;;4978.0;18000.0
-2;492200;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-2;492300;STARFRUIT;4980;1;4975;21;;;4982;21;;;;;4981.0;17720.0
-2;492300;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-2;492400;STARFRUIT;4974;24;;;;;4975;1;4979;7;4981;24;4974.5;19272.0
-2;492400;AMETHYSTS;9995;24;;;;;10002;7;10005;24;;;9998.5;0.0
-2;492500;STARFRUIT;4980;8;4975;24;;;4981;1;4982;23;;;4980.5;18356.0
-2;492500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;492600;STARFRUIT;4974;32;;;;;4980;2;4981;30;;;4977.0;22618.0
-2;492600;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;492700;STARFRUIT;4973;22;;;;;4979;2;4980;20;;;4976.0;25886.0
-2;492700;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;492800;STARFRUIT;4978;12;4973;31;;;4979;2;4980;29;;;4978.5;26196.0
-2;492800;AMETHYSTS;10002;2;10000;4;9996;2;10004;2;10005;29;;;10003.0;0.0
-2;492900;STARFRUIT;4973;30;;;;;4974;2;4979;2;4980;28;4973.5;26166.0
-2;492900;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;4.0
-2;493000;STARFRUIT;4974;8;4973;29;;;4980;30;;;;;4977.0;23404.0
-2;493000;AMETHYSTS;10002;12;9998;7;9996;1;10004;1;10005;29;;;10003.0;8.0
-2;493100;STARFRUIT;4974;9;4973;25;;;4980;25;;;;;4977.0;24776.0
-2;493100;AMETHYSTS;9998;10;9996;2;9995;23;10004;2;10005;23;;;10001.0;8.0
-2;493200;STARFRUIT;4973;30;;;;;4980;30;;;;;4976.5;23916.0
-2;493200;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;8.0
-2;493300;STARFRUIT;4973;2;4972;20;;;4979;22;;;;;4976.0;26832.0
-2;493300;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;4.0
-2;493400;AMETHYSTS;9998;2;9995;25;;;10005;25;;;;;10001.5;4.0
-2;493400;STARFRUIT;4974;2;4973;25;;;4980;25;;;;;4977.0;23282.0
-2;493500;AMETHYSTS;9998;3;9995;20;;;10005;20;;;;;10001.5;4.0
-2;493500;STARFRUIT;4973;3;4972;20;;;4979;20;;;;;4976.0;27456.0
-2;493600;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;4.0
-2;493600;STARFRUIT;4973;31;;;;;4974;4;4980;31;;;4973.5;25260.0
-2;493700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;4.0
-2;493700;STARFRUIT;4973;26;;;;;4980;26;;;;;4976.5;25974.0
-2;493800;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;12.0
-2;493800;STARFRUIT;4972;27;;;;;4977;4;4979;27;;;4974.5;28914.0
-2;493900;AMETHYSTS;9998;8;9996;1;9995;26;10004;1;10005;26;;;10001.0;12.0
-2;493900;STARFRUIT;4973;8;4972;27;;;4978;1;4979;26;;;4975.5;29978.0
-2;494000;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;12.0
-2;494000;STARFRUIT;4972;21;;;;;4975;4;4979;21;;;4973.5;28792.0
-2;494100;AMETHYSTS;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;12.0
-2;494100;STARFRUIT;4972;23;;;;;4979;23;;;;;4975.5;29212.0
-2;494200;STARFRUIT;4971;29;;;;;4973;4;4978;29;;;4972.0;30730.0
-2;494200;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;10.0
-2;494300;STARFRUIT;4971;23;;;;;4978;23;;;;;4974.5;30664.0
-2;494300;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;10.0
-2;494400;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;44.0
-2;494400;STARFRUIT;4972;1;4971;22;;;4978;23;;;;;4975.0;30890.0
-2;494500;AMETHYSTS;9998;10;9996;1;9995;25;10004;1;10005;25;;;10001.0;44.0
-2;494500;STARFRUIT;4973;10;4972;26;;;4978;1;4979;25;;;4975.5;29684.0
-2;494600;STARFRUIT;4972;20;;;;;4973;12;4979;20;;;4972.5;28842.0
-2;494600;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;44.0
-2;494700;STARFRUIT;4972;31;;;;;4978;1;4979;30;;;4975.0;29778.0
-2;494700;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;44.0
-2;494800;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;44.0
-2;494800;STARFRUIT;4976;2;4971;28;;;4978;28;;;;;4977.0;31218.0
-2;494900;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;44.0
-2;494900;STARFRUIT;4972;2;4971;21;;;4978;23;;;;;4975.0;31382.0
-2;495000;STARFRUIT;4971;23;;;;;4976;7;4978;23;;;4973.5;31862.0
-2;495000;AMETHYSTS;9996;1;9995;22;;;9998;1;10002;7;10004;1;9997.0;44.0
-2;495100;STARFRUIT;4976;1;4971;31;;;4978;31;;;;;4977.0;31686.0
-2;495100;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;44.0
-2;495200;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;44.0
-2;495200;STARFRUIT;4971;20;;;;;4972;3;4978;20;;;4971.5;33532.0
-2;495300;AMETHYSTS;9998;8;9996;2;9995;30;10004;2;10005;30;;;10001.0;44.0
-2;495300;STARFRUIT;4972;7;4971;32;;;4977;2;4978;30;;;4974.5;33572.0
-2;495400;STARFRUIT;4970;20;;;;;4975;5;4977;21;;;4972.5;35092.0
-2;495400;AMETHYSTS;9996;1;9995;20;;;10002;5;10004;1;10005;20;9999.0;44.0
-2;495500;STARFRUIT;4971;29;;;;;4975;7;4977;29;;;4973.0;34452.0
-2;495500;AMETHYSTS;9996;2;9995;27;;;10002;5;10004;2;10005;27;9999.0;48.0
-2;495600;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;48.0
-2;495600;STARFRUIT;4971;32;;;;;4977;2;4978;30;;;4974.0;34272.0
-2;495700;AMETHYSTS;9995;24;;;;;10002;9;10005;24;;;9998.5;48.0
-2;495700;STARFRUIT;4970;24;;;;;4975;9;4977;24;;;4972.5;34900.0
-2;495800;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;48.0
-2;495800;STARFRUIT;4970;25;;;;;4976;2;4977;23;;;4973.0;37608.0
-2;495900;AMETHYSTS;9995;26;;;;;10002;1;10005;26;;;9998.5;48.0
-2;495900;STARFRUIT;4970;26;;;;;4975;1;4977;26;;;4972.5;36086.0
-2;496000;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;48.0
-2;496000;STARFRUIT;4970;21;;;;;4971;2;4977;22;;;4970.5;37654.0
-2;496100;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;48.0
-2;496100;STARFRUIT;4970;2;4969;26;;;4976;28;;;;;4973.0;38638.0
-2;496200;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;48.0
-2;496200;STARFRUIT;4970;1;4969;27;;;4976;28;;;;;4973.0;39012.0
-2;496300;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;48.0
-2;496300;STARFRUIT;4970;2;4969;26;;;4976;28;;;;;4973.0;38606.0
-2;496400;STARFRUIT;4969;26;;;;;4976;26;;;;;4972.5;39696.0
-2;496400;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;48.0
-2;496500;STARFRUIT;4969;29;;;;;4976;29;;;;;4972.5;40750.0
-2;496500;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;48.0
-2;496600;STARFRUIT;4969;4;4968;20;;;4975;21;;;;;4972.0;43214.0
-2;496600;AMETHYSTS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;42.0
-2;496700;STARFRUIT;4972;3;4970;9;4969;26;4975;2;4976;24;;;4973.5;41814.0
-2;496700;AMETHYSTS;9998;9;9996;2;9995;24;10004;2;10005;24;;;10001.0;40.0
-2;496800;STARFRUIT;4969;9;4968;23;;;4975;23;;;;;4972.0;42814.0
-2;496800;AMETHYSTS;9998;9;9995;23;;;10005;23;;;;;10001.5;40.0
-2;496900;STARFRUIT;4968;27;;;;;4975;27;;;;;4971.5;43776.0
-2;496900;AMETHYSTS;9996;2;9995;25;;;9998;6;10004;2;10005;25;9997.0;40.0
-2;497000;STARFRUIT;4968;1;4967;23;;;4974;24;;;;;4971.0;47260.0
-2;497000;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;28.0
-2;497100;STARFRUIT;4967;31;;;;;4970;5;4974;31;;;4968.5;48410.0
-2;497100;AMETHYSTS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;28.0
-2;497200;STARFRUIT;4968;2;4967;22;;;4974;23;;;;;4971.0;47260.0
-2;497200;AMETHYSTS;9998;1;9996;1;9995;22;10004;1;10005;22;;;10001.0;28.0
-2;497300;STARFRUIT;4968;24;;;;;4969;2;4974;2;4975;22;4968.5;45832.0
-2;497300;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;28.0
-2;497400;STARFRUIT;4968;3;4967;26;;;4974;26;;;;;4971.0;47678.0
-2;497400;AMETHYSTS;9998;3;9995;26;;;10005;26;;;;;10001.5;28.0
-2;497500;STARFRUIT;4967;31;;;;;4974;31;;;;;4970.5;47808.0
-2;497500;AMETHYSTS;10002;7;9996;1;9995;30;10004;1;10005;30;;;10003.0;28.0
-2;497600;STARFRUIT;4968;1;4967;25;;;4974;26;;;;;4971.0;47042.0
-2;497600;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;28.0
-2;497700;STARFRUIT;4968;3;4967;26;;;4973;1;4974;25;;;4970.5;49488.0
-2;497700;AMETHYSTS;9998;3;9996;1;9995;25;10004;1;10005;25;;;10001.0;28.0
-2;497800;STARFRUIT;4967;26;;;;;4973;26;;;;;4970.0;50296.0
-2;497800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;28.0
-2;497900;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;28.0
-2;497900;STARFRUIT;4971;2;4967;28;;;4974;28;;;;;4972.5;49406.0
-2;498000;AMETHYSTS;9996;2;9995;29;;;9998;2;10002;4;10004;2;9997.0;28.0
-2;498000;STARFRUIT;4967;31;;;;;4972;4;4974;31;;;4969.5;47902.0
-2;498100;AMETHYSTS;9995;27;;;;;10002;10;10005;27;;;9998.5;24.0
-2;498100;STARFRUIT;4966;27;;;;;4971;9;4973;27;;;4968.5;50378.0
-2;498200;AMETHYSTS;9998;5;9995;27;;;10000;6;10005;27;;;9999.0;24.0
-2;498200;STARFRUIT;4967;5;4966;27;;;4973;27;;;;;4970.0;52316.0
-2;498300;AMETHYSTS;9998;10;9996;1;9995;24;10004;1;10005;24;;;10001.0;24.0
-2;498300;STARFRUIT;4967;11;4966;24;;;4973;25;;;;;4970.0;50708.0
-2;498400;AMETHYSTS;9998;1;9996;1;9995;27;10004;1;10005;27;;;10001.0;24.0
-2;498400;STARFRUIT;4967;1;4966;28;;;4973;28;;;;;4970.0;51550.0
-2;498500;AMETHYSTS;9998;8;9995;26;;;10005;26;;;;;10001.5;24.0
-2;498500;STARFRUIT;4967;8;4966;26;;;4973;26;;;;;4970.0;51198.0
-2;498600;STARFRUIT;4967;7;4966;22;;;4972;2;4973;20;;;4969.5;53224.0
-2;498600;AMETHYSTS;9998;8;9996;2;9995;20;10004;2;10005;20;;;10001.0;24.0
-2;498700;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;32.0
-2;498700;STARFRUIT;4966;22;;;;;4973;22;;;;;4969.5;51614.0
-2;498800;STARFRUIT;4966;24;;;;;4973;24;;;;;4969.5;51218.0
-2;498800;AMETHYSTS;10002;1;9995;24;;;10005;24;;;;;10003.5;32.0
-2;498900;AMETHYSTS;10002;1;9995;23;;;10005;23;;;;;10003.5;34.0
-2;498900;STARFRUIT;4967;23;;;;;4974;23;;;;;4970.5;49214.0
-2;499000;STARFRUIT;4967;1;4966;30;;;4971;7;4973;31;;;4969.0;50904.0
-2;499000;AMETHYSTS;9996;1;9995;30;;;10002;7;10004;1;10005;30;9999.0;34.0
-2;499100;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;34.0
-2;499100;STARFRUIT;4972;1;4966;27;;;4973;27;;;;;4972.5;51974.0
-2;499200;STARFRUIT;4971;1;4967;4;4966;24;4972;1;4973;23;;;4971.5;54098.0
-2;499200;AMETHYSTS;9998;4;9996;1;9995;23;10004;1;10005;23;;;10001.0;34.0
-2;499300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;34.0
-2;499300;STARFRUIT;4965;29;;;;;4972;29;;;;;4968.5;56252.0
-2;499400;STARFRUIT;4965;12;4964;23;;;4971;25;;;;;4968.0;58566.0
-2;499400;AMETHYSTS;9998;10;9996;2;9995;23;10000;5;10004;2;10005;23;9999.0;34.0
-2;499500;AMETHYSTS;9996;2;9995;27;;;9998;4;10004;2;10005;27;9997.0;34.0
-2;499500;STARFRUIT;4965;2;4964;27;;;4971;29;;;;;4968.0;58550.0
-2;499600;STARFRUIT;4964;25;;;;;4969;4;4971;25;;;4966.5;60268.0
-2;499600;AMETHYSTS;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;34.0
-2;499700;AMETHYSTS;9996;1;9995;26;;;10000;4;10004;1;10005;26;9998.0;26.0
-2;499700;STARFRUIT;4969;1;4964;27;;;4971;27;;;;;4970.0;60596.0
-2;499800;STARFRUIT;4964;23;;;;;4970;1;4971;22;;;4967.0;61994.0
-2;499800;AMETHYSTS;9996;1;9995;22;;;9998;2;10004;1;10005;22;9997.0;26.0
-2;499900;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;24.0
-2;499900;STARFRUIT;4964;30;;;;;4971;30;;;;;4967.5;61764.0
-2;500000;STARFRUIT;4964;30;;;;;4971;30;;;;;4967.5;60790.0
-2;500000;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;24.0
-2;500100;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;20.0
-2;500100;STARFRUIT;4964;21;;;;;4971;21;;;;;4967.5;59854.0
-2;500200;AMETHYSTS;10002;5;9996;1;9995;23;10004;1;10005;23;;;10003.0;20.0
-2;500200;STARFRUIT;4964;23;;;;;4971;24;;;;;4967.5;58814.0
-2;500300;AMETHYSTS;9998;2;9996;1;9995;20;10004;1;10005;20;;;10001.0;30.0
-2;500300;STARFRUIT;4965;2;4964;21;;;4971;21;;;;;4968.0;59358.0
-2;500400;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;34.0
-2;500400;STARFRUIT;4965;1;4964;24;;;4971;25;;;;;4968.0;58576.0
-2;500500;AMETHYSTS;10000;4;9996;2;9995;27;10004;2;10005;27;;;10002.0;34.0
-2;500500;STARFRUIT;4964;29;;;;;4971;29;;;;;4967.5;59306.0
-2;500600;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;34.0
-2;500600;STARFRUIT;4964;23;;;;;4971;23;;;;;4967.5;60900.0
-2;500700;AMETHYSTS;9996;2;9995;27;;;10002;9;10004;2;10005;27;9999.0;34.0
-2;500700;STARFRUIT;4964;1;4963;27;;;4968;9;4970;29;;;4966.0;63158.0
-2;500800;STARFRUIT;4964;5;4963;24;;;4970;24;;;;;4967.0;63544.0
-2;500800;AMETHYSTS;10002;1;9998;5;9996;2;10004;2;10005;22;;;10003.0;52.0
-2;500900;STARFRUIT;4968;4;4963;30;;;4970;30;;;;;4969.0;63428.0
-2;500900;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;54.0
-2;501000;STARFRUIT;4964;27;;;;;4970;2;4971;25;;;4967.0;61164.0
-2;501000;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;46.0
-2;501100;STARFRUIT;4964;1;4963;25;;;4968;3;4970;26;;;4966.0;62208.0
-2;501100;AMETHYSTS;9996;1;9995;25;;;9998;3;10002;3;10004;1;9997.0;46.0
-2;501200;STARFRUIT;4964;22;;;;;4971;22;;;;;4967.5;60184.0
-2;501200;AMETHYSTS;10002;4;9995;22;;;10005;22;;;;;10003.5;40.0
-2;501300;STARFRUIT;4964;2;4963;20;;;4970;22;;;;;4967.0;62914.0
-2;501300;AMETHYSTS;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;40.0
-2;501400;STARFRUIT;4964;3;4963;27;;;4965;4;4970;27;;;4964.5;63334.0
-2;501400;AMETHYSTS;9998;3;9996;1;9995;26;10004;1;10005;26;;;10001.0;40.0
-2;501500;STARFRUIT;4965;5;4964;26;;;4971;26;;;;;4968.0;59910.0
-2;501500;AMETHYSTS;10002;2;9998;5;9995;26;10005;26;;;;;10003.5;40.0
-2;501600;STARFRUIT;4964;22;;;;;4971;22;;;;;4967.5;60698.0
-2;501600;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;44.0
-2;501700;STARFRUIT;4964;2;4963;22;;;4970;24;;;;;4967.0;62374.0
-2;501700;AMETHYSTS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;48.0
-2;501800;STARFRUIT;4963;27;;;;;4968;1;4970;27;;;4965.5;64230.0
-2;501800;AMETHYSTS;9995;27;;;;;9998;3;10002;1;10005;27;9996.5;46.0
-2;501900;STARFRUIT;4964;22;;;;;4969;4;4971;22;;;4966.5;60968.0
-2;501900;AMETHYSTS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;40.0
-2;502000;STARFRUIT;4970;1;4964;23;;;4971;23;;;;;4970.5;59248.0
-2;502000;AMETHYSTS;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;44.0
-2;502100;STARFRUIT;4964;28;;;;;4969;6;4971;28;;;4966.5;60356.0
-2;502100;AMETHYSTS;9996;2;9995;26;;;9998;6;10002;6;10004;2;9997.0;44.0
-2;502200;STARFRUIT;4964;26;;;;;4971;26;;;;;4967.5;61306.0
-2;502200;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;24.0
-2;502300;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;24.0
-2;502300;STARFRUIT;4963;30;;;;;4969;1;4970;30;;;4966.0;65444.0
-2;502400;AMETHYSTS;9996;2;9995;29;;;9998;2;10004;2;10005;29;9997.0;24.0
-2;502400;STARFRUIT;4963;31;;;;;4969;2;4970;29;;;4966.0;65956.0
-2;502500;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;24.0
-2;502500;STARFRUIT;4963;28;;;;;4970;28;;;;;4966.5;63736.0
-2;502600;AMETHYSTS;9996;1;9995;26;;;10002;1;10004;1;10005;26;9999.0;24.0
-2;502600;STARFRUIT;4963;1;4962;26;;;4967;1;4969;27;;;4965.0;66998.0
-2;502700;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;26.0
-2;502700;STARFRUIT;4963;27;;;;;4969;1;4970;26;;;4966.0;65516.0
-2;502800;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;30.0
-2;502800;STARFRUIT;4963;23;;;;;4970;23;;;;;4966.5;64742.0
-2;502900;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;30.0
-2;502900;STARFRUIT;4963;24;;;;;4970;24;;;;;4966.5;62460.0
-2;503000;AMETHYSTS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;30.0
-2;503000;STARFRUIT;4963;23;;;;;4964;1;4970;23;;;4963.5;63498.0
-2;503100;AMETHYSTS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;-10.0
-2;503100;STARFRUIT;4963;32;;;;;4968;5;4970;32;;;4965.5;63264.0
-2;503200;STARFRUIT;4969;10;4964;29;;;4970;2;4971;27;;;4969.5;61304.0
-2;503200;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-4.0
-2;503300;STARFRUIT;4964;23;;;;;4971;24;;;;;4967.5;60714.0
-2;503300;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-4.0
-2;503400;AMETHYSTS;9998;3;9996;2;9995;29;10004;2;10005;29;;;10001.0;-4.0
-2;503400;STARFRUIT;4965;3;4964;31;;;4971;31;;;;;4968.0;59758.0
-2;503500;AMETHYSTS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;-4.0
-2;503500;STARFRUIT;4964;23;;;;;4971;23;;;;;4967.5;60416.0
-2;503600;STARFRUIT;4964;25;;;;;4971;25;;;;;4967.5;60864.0
-2;503600;AMETHYSTS;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;-4.0
-2;503700;STARFRUIT;4964;28;;;;;4970;2;4971;26;;;4967.0;61940.0
-2;503700;AMETHYSTS;10002;2;9996;2;9995;26;10004;2;10005;26;;;10003.0;-2.0
-2;503800;AMETHYSTS;9996;2;9995;22;;;10000;4;10002;4;10004;2;9998.0;-2.0
-2;503800;STARFRUIT;4964;24;;;;;4969;4;4970;2;4971;22;4966.5;61906.0
-2;503900;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;-2.0
-2;503900;STARFRUIT;4967;4;4964;21;;;4971;21;;;;;4969.0;61998.0
-2;504000;STARFRUIT;4963;27;;;;;4968;9;4970;27;;;4965.5;62548.0
-2;504000;AMETHYSTS;10000;6;9995;27;;;10002;9;10005;27;;;10001.0;-2.0
-2;504100;STARFRUIT;4963;31;;;;;4969;32;;;;;4966.0;66072.0
